TripID,SurveyYear,DayID,IndividualID,TravDay,NumStages,MainMode_B04ID,TripPurpose_B04ID,TripDisIncSW_B01ID,TripPurpFrom_B01ID,TripPurpTo_B01ID,JTTXSC,JD,TripStart_B01ID,TripTotalTime,TripTravTime
2015002703,2015,2015001205,2015000181,1,1,4,5,4,18,23,15,4.3,21,15,15
2015002704,2015,2015001206,2015000181,2,1,4,5,5,23,18,15,7.3,19,15,15
2015002705,2015,2015001206,2015000181,2,1,4,5,4,18,23,15,4.3,21,15,15
2015002706,2015,2015001207,2015000181,3,1,4,5,4,23,18,15,4.3,19,15,15
2015002707,2015,2015001207,2015000181,3,1,4,5,4,18,23,15,4.3,-8,15,15
2015002708,2015,2015001208,2015000181,4,1,4,5,2,23,18,10,1.4,18,10,10
2015002709,2015,2015001208,2015000181,4,1,4,5,2,18,23,10,1.4,-8,10,10
2015002710,2015,2015001209,2015000181,5,1,4,5,2,23,18,10,1.4,11,10,10
2015002711,2015,2015001209,2015000181,5,1,4,5,2,18,23,10,1.4,13,10,10
2015002712,2015,2015001210,2015000181,6,1,1,8,2,23,15,25,1.25,11,25,25
2015002713,2015,2015001210,2015000181,6,1,1,8,2,15,23,30,1.4,12,30,30
2015002714,2015,2015001211,2015000181,7,1,1,5,1,23,21,70,3.5,13,10,10
2015002715,2015,2015001211,2015000181,7,1,1,5,1,21,23,70,3.5,14,10,10
2015002755,2015,2015001255,2015000188,2,1,3,1,7,23,1,27,18.5,17,27,27
2015002756,2015,2015001256,2015000188,3,1,3,1,7,1,23,25,18.5,6,25,25
2015002757,2015,2015001256,2015000188,3,1,3,1,7,23,1,30,18.5,17,30,30
2015002758,2015,2015001257,2015000188,4,1,3,1,7,1,23,25,18.5,6,25,25
2015002759,2015,2015001257,2015000188,4,1,3,1,7,23,1,27,18.5,17,27,27
2015002760,2015,2015001258,2015000188,5,1,3,1,7,1,23,25,18.5,6,25,25
2015002761,2015,2015001258,2015000188,5,1,3,1,7,23,1,30,18.5,17,30,30
2015002762,2015,2015001259,2015000188,6,1,3,1,7,1,23,25,18.5,6,25,25
2015002763,2015,2015001259,2015000188,6,1,3,1,7,23,1,30,18.5,17,30,30
2015002764,2015,2015001260,2015000188,7,1,3,1,7,1,23,25,18.5,5,25,25
2015002801,2015,2015001275,2015000191,1,1,4,6,2,23,8,10,1.5,14,10,10
2015002802,2015,2015001275,2015000191,1,1,4,6,2,8,23,10,1.5,14,10,10
2015002803,2015,2015001275,2015000191,1,1,4,1,2,23,1,10,1.5,17,10,10
2015002804,2015,2015001276,2015000191,2,1,4,1,2,1,23,5,1.5,2,10,5
2015002805,2015,2015001276,2015000191,2,1,1,1,2,23,1,20,1.5,10,20,20
2015002806,2015,2015001276,2015000191,2,1,1,1,2,1,23,20,1.5,15,20,20
2015002807,2015,2015001276,2015000191,2,1,4,1,2,23,1,10,1.5,17,10,10
2015002808,2015,2015001277,2015000191,3,1,4,1,2,1,23,10,1.5,2,10,10
2015002809,2015,2015001277,2015000191,3,1,4,6,2,23,8,5,1.0,14,5,5
2015002810,2015,2015001277,2015000191,3,1,4,6,2,8,23,5,1.0,16,5,5
2015002811,2015,2015001277,2015000191,3,1,4,1,2,23,1,10,1.5,17,10,10
2015002812,2015,2015001278,2015000191,4,1,4,1,2,1,23,10,1.5,2,10,10
2015002813,2015,2015001278,2015000191,4,1,8,4,2,23,5,20,1.5,13,20,20
2015002814,2015,2015001278,2015000191,4,1,8,4,2,5,23,20,1.5,16,20,20
2015002815,2015,2015001278,2015000191,4,1,4,1,2,23,1,10,1.5,17,10,10
2015002816,2015,2015001278,2015000191,4,1,4,1,2,1,23,10,1.5,24,10,10
2015002817,2015,2015001279,2015000191,5,1,4,7,2,23,11,10,1.5,18,10,10
2015002818,2015,2015001279,2015000191,5,1,4,7,2,11,23,10,1.5,21,10,10
2015002819,2015,2015001280,2015000191,6,1,8,7,2,23,12,20,1.5,14,20,20
2015002820,2015,2015001280,2015000191,6,1,8,7,2,12,23,20,1.5,18,20,20
2015002821,2015,2015001281,2015000191,7,1,1,4,1,23,5,35,1.75,13,5,5
2015002822,2015,2015001281,2015000191,7,1,1,4,1,5,23,35,1.75,13,5,5
2015002823,2015,2015001281,2015000191,7,1,3,1,2,23,1,10,1.5,17,10,10
2015002824,2015,2015001281,2015000191,7,1,4,1,2,1,23,10,1.5,24,10,10
2015003510,2015,2015001541,2015000230,1,2,4,4,5,23,4,65,9.97,10,73,65
2015003511,2015,2015001541,2015000230,1,1,4,7,6,4,10,30,11.39,12,30,30
2015003512,2015,2015001541,2015000230,1,2,4,7,5,10,23,45,9.97,14,60,45
2015003513,2015,2015001542,2015000230,2,1,1,6,2,23,8,20,1.0,10,20,20
2015003514,2015,2015001542,2015000230,2,1,7,6,2,8,23,10,1.0,11,15,10
2015003515,2015,2015001543,2015000230,3,1,7,4,3,23,4,20,2.0,10,25,20
2015003516,2015,2015001543,2015000230,3,1,7,4,3,4,23,20,2.0,11,27,20
2015003517,2015,2015001543,2015000230,3,1,1,8,2,23,15,20,1.0,14,20,20
2015003518,2015,2015001543,2015000230,3,1,1,8,2,15,23,20,1.0,14,20,20
2015003519,2015,2015001544,2015000230,4,1,7,6,3,23,6,30,2.0,10,50,30
2015003520,2015,2015001544,2015000230,4,1,7,6,3,6,23,25,2.0,12,45,25
2015003521,2015,2015001545,2015000230,5,1,7,4,2,5,23,7,1.0,12,10,7
2015003522,2015,2015001546,2015000230,6,1,7,7,4,23,10,25,4.0,11,60,25
2015003523,2015,2015001546,2015000230,6,1,4,7,4,10,23,20,4.5,17,20,20
2015003941,2015,2015001780,2015000271,2,1,3,5,2,23,22,10,1.5,10,10,10
2015003942,2015,2015001780,2015000271,2,1,3,5,2,22,23,10,1.5,11,10,10
2015003943,2015,2015001780,2015000271,2,1,4,4,2,23,4,10,1.5,13,10,10
2015003944,2015,2015001780,2015000271,2,1,4,4,2,4,23,10,1.5,14,10,10
2015003945,2015,2015001781,2015000271,3,1,3,5,2,23,18,10,1.5,9,10,10
2015003946,2015,2015001781,2015000271,3,1,3,5,2,18,23,10,1.5,9,10,10
2015003947,2015,2015001781,2015000271,3,1,3,3,2,23,20,5,1.0,9,5,5
2015003948,2015,2015001781,2015000271,3,1,3,3,2,20,23,10,1.0,10,10,10
2015003949,2015,2015001781,2015000271,3,1,3,2,3,23,2,15,2.0,11,15,15
2015003950,2015,2015001781,2015000271,3,1,3,2,3,2,23,15,2.0,15,15,15
2015003951,2015,2015001781,2015000271,3,1,3,3,2,23,20,5,1.0,16,5,5
2015003952,2015,2015001781,2015000271,3,1,3,3,2,20,23,5,1.0,16,5,5
2015003953,2015,2015001781,2015000271,3,1,3,5,2,23,18,10,1.5,-8,10,10
2015003954,2015,2015001781,2015000271,3,1,3,5,2,18,23,10,1.5,17,10,10
2015003955,2015,2015001782,2015000271,4,1,3,5,2,23,18,10,1.5,9,10,10
2015003956,2015,2015001782,2015000271,4,1,3,5,2,18,23,10,1.5,9,10,10
2015003957,2015,2015001782,2015000271,4,1,3,3,2,23,20,5,1.0,9,5,5
2015003958,2015,2015001782,2015000271,4,1,3,3,2,20,23,10,1.0,10,10,10
2015003959,2015,2015001782,2015000271,4,1,3,3,2,23,20,5,1.0,16,5,5
2015003960,2015,2015001782,2015000271,4,1,3,3,2,20,23,5,1.0,16,5,5
2015003961,2015,2015001782,2015000271,4,1,3,5,2,23,18,10,1.5,-8,10,10
2015003962,2015,2015001782,2015000271,4,1,3,5,2,18,23,10,1.5,17,10,10
2015003963,2015,2015001783,2015000271,5,1,3,1,2,23,1,10,1.5,9,10,10
2015003964,2015,2015001783,2015000271,5,1,3,5,2,18,23,10,1.5,9,10,10
2015003965,2015,2015001783,2015000271,5,1,3,3,2,23,20,5,1.0,9,5,5
2015003966,2015,2015001783,2015000271,5,1,3,3,2,20,23,10,1.0,10,10,10
2015003967,2015,2015001783,2015000271,5,1,3,2,2,23,2,15,1.0,11,15,15
2015003968,2015,2015001783,2015000271,5,1,3,2,2,2,2,5,1.0,12,5,5
2015003969,2015,2015001783,2015000271,5,1,1,2,2,2,2,40,1.5,12,40,40
2015003970,2015,2015001783,2015000271,5,1,1,2,2,2,2,40,1.5,13,40,40
2015003971,2015,2015001783,2015000271,5,1,3,2,2,2,23,5,1.0,14,5,5
2015003972,2015,2015001783,2015000271,5,1,3,3,2,23,20,5,1.0,16,5,5
2015003973,2015,2015001783,2015000271,5,1,3,3,2,20,23,5,1.0,16,5,5
2015003974,2015,2015001783,2015000271,5,1,3,5,2,23,18,10,1.5,-8,10,10
2015003975,2015,2015001783,2015000271,5,1,4,5,2,18,23,10,1.5,17,10,10
2015003976,2015,2015001784,2015000271,6,1,3,5,2,23,18,10,1.5,9,10,10
2015003977,2015,2015001784,2015000271,6,1,3,5,2,18,23,10,1.5,9,10,10
2015003978,2015,2015001784,2015000271,6,1,3,3,2,23,20,5,1.0,9,5,5
2015003979,2015,2015001784,2015000271,6,1,3,3,2,20,23,10,1.0,10,10,10
2015003980,2015,2015001784,2015000271,6,1,3,2,3,23,2,10,2.0,11,10,10
2015003981,2015,2015001784,2015000271,6,1,3,2,3,2,23,10,2.0,14,10,10
2015003982,2015,2015001784,2015000271,6,1,3,3,2,23,20,5,1.0,16,5,5
2015003983,2015,2015001784,2015000271,6,1,3,3,2,20,23,5,1.0,16,5,5
2015003984,2015,2015001784,2015000271,6,1,3,5,2,23,18,10,1.5,-8,10,10
2015003985,2015,2015001784,2015000271,6,1,3,5,2,18,23,10,1.5,17,10,10
2015003986,2015,2015001785,2015000271,7,1,3,3,2,23,20,10,1.0,9,10,10
2015003987,2015,2015001785,2015000271,7,1,3,3,2,20,23,10,1.0,10,10,10
2015003988,2015,2015001785,2015000271,7,1,3,3,2,23,20,5,1.0,16,5,5
2015003989,2015,2015001785,2015000271,7,1,3,3,2,20,23,10,1.0,16,10,10
2015003990,2015,2015001785,2015000271,7,1,3,5,1,23,22,5,0.5,20,5,5
2015003991,2015,2015001785,2015000271,7,1,3,5,1,22,23,5,0.5,-8,5,5
2015004130,2015,2015001835,2015000279,1,1,3,3,5,23,3,40,7.0,9,40,40
2015004131,2015,2015001835,2015000279,1,1,3,3,5,3,23,30,7.0,16,35,30
2015004132,2015,2015001839,2015000279,5,1,3,3,5,23,3,25,7.0,9,30,25
2015004133,2015,2015001839,2015000279,5,1,3,3,5,3,23,25,7.0,17,45,25
2015004134,2015,2015001840,2015000279,6,1,3,3,5,23,3,40,7.0,9,40,40
2015004135,2015,2015001840,2015000279,6,1,3,3,5,3,23,40,7.0,17,40,40
2015004136,2015,2015001841,2015000279,7,1,3,3,5,23,3,40,7.0,9,40,40
2015004137,2015,2015001841,2015000279,7,1,3,3,5,3,23,40,7.0,16,40,40
2015004365,2015,2015001926,2015000295,1,1,3,1,4,23,1,15,4.0,8,20,15
2015004366,2015,2015001926,2015000295,1,1,3,1,4,1,23,15,4.0,17,20,15
2015004367,2015,2015001927,2015000295,2,1,3,5,3,23,22,15,2.0,10,15,15
2015004368,2015,2015001927,2015000295,2,1,3,5,3,22,23,15,2.0,10,15,15
2015004369,2015,2015001927,2015000295,2,1,3,4,2,23,5,5,1.0,13,10,5
2015004370,2015,2015001927,2015000295,2,1,3,4,2,5,23,5,1.0,14,10,5
2015004371,2015,2015001928,2015000295,3,1,4,7,5,23,10,30,8.0,13,30,30
2015004372,2015,2015001928,2015000295,3,1,4,7,5,10,23,30,8.0,15,30,30
2015004373,2015,2015001929,2015000295,4,1,4,7,10,23,10,60,56.0,13,60,60
2015004374,2015,2015001929,2015000295,4,1,3,7,10,10,23,75,56.0,17,75,75
2015004375,2015,2015001930,2015000295,5,1,3,1,4,23,1,15,4.0,8,20,15
2015004376,2015,2015001930,2015000295,5,1,3,1,4,1,23,15,4.0,17,20,15
2015004377,2015,2015001931,2015000295,6,1,3,1,4,23,1,15,4.0,8,20,15
2015004378,2015,2015001931,2015000295,6,1,3,1,4,1,23,15,4.0,17,20,15
2015004379,2015,2015001932,2015000295,7,2,3,1,4,23,1,20,5.4,8,20,20
2015004380,2015,2015001932,2015000295,7,2,3,1,4,1,23,20,5.4,17,20,20
2015004381,2015,2015001933,2015000296,1,1,3,1,10,1,23,85,59.0,8,85,85
2015004382,2015,2015001933,2015000296,1,1,3,1,10,23,1,70,59.0,21,70,70
2015004383,2015,2015001934,2015000296,2,1,3,1,10,1,23,100,59.0,8,100,100
2015004384,2015,2015001934,2015000296,2,1,3,1,10,23,1,65,59.0,21,65,65
2015004385,2015,2015001935,2015000296,3,1,3,1,10,1,23,95,59.0,8,95,95
2015004386,2015,2015001935,2015000296,3,1,3,1,10,23,1,60,59.0,21,60,60
2015004387,2015,2015001936,2015000296,4,1,3,1,10,1,23,85,59.0,8,85,85
2015004388,2015,2015001937,2015000296,5,1,3,7,8,23,13,55,27.0,13,55,55
2015004389,2015,2015001937,2015000296,5,1,3,7,8,13,23,55,27.0,18,55,55
2015004390,2015,2015001937,2015000296,5,1,3,4,1,23,5,5,0.8,22,5,5
2015004391,2015,2015001937,2015000296,5,1,3,4,1,5,23,6,0.8,22,6,6
2015004392,2015,2015001938,2015000296,6,1,3,7,7,23,15,75,16.0,10,75,75
2015004393,2015,2015001938,2015000296,6,1,3,7,7,15,23,70,16.0,16,70,70
2015004394,2015,2015001939,2015000296,7,1,3,1,10,23,1,70,59.0,6,70,70
2015004395,2015,2015001939,2015000296,7,1,3,1,10,1,23,85,59.0,18,85,85
2015004396,2015,2015001939,2015000296,7,1,3,5,1,23,22,5,0.75,20,5,5
2015004397,2015,2015001939,2015000296,7,1,3,5,1,22,23,7,0.75,22,7,7
2015004398,2015,2015001940,2015000297,1,1,3,7,2,23,10,5,1.0,17,5,5
2015004399,2015,2015001940,2015000297,1,1,3,7,2,10,23,5,1.0,19,5,5
2015004400,2015,2015001941,2015000297,2,1,3,4,4,23,5,16,3.0,13,16,16
2015004401,2015,2015001941,2015000297,2,1,3,4,4,5,23,14,3.0,14,14,14
2015004402,2015,2015001942,2015000297,3,1,3,7,2,23,10,5,1.0,18,5,5
2015004403,2015,2015001942,2015000297,3,1,3,7,2,10,23,5,1.0,19,5,5
2015004404,2015,2015001942,2015000297,3,1,3,5,3,23,22,10,2.25,20,10,10
2015004405,2015,2015001942,2015000297,3,1,3,5,3,22,23,15,2.25,21,15,15
2015004406,2015,2015001944,2015000297,5,1,3,5,5,23,22,20,8.0,12,20,20
2015004407,2015,2015001944,2015000297,5,1,3,5,5,22,23,25,8.0,14,25,25
2015004408,2015,2015001944,2015000297,5,1,3,5,1,23,22,5,0.75,16,5,5
2015004409,2015,2015001944,2015000297,5,1,3,5,1,22,23,5,0.75,16,6,5
2015004410,2015,2015001944,2015000297,5,1,3,5,1,23,22,5,0.75,18,7,5
2015004411,2015,2015001944,2015000297,5,1,3,5,1,22,23,10,0.75,18,10,10
2015004412,2015,2015001945,2015000297,6,1,3,4,3,23,5,15,2.5,12,15,15
2015004413,2015,2015001945,2015000297,6,1,3,4,3,5,23,25,2.5,15,25,25
2015004414,2015,2015001946,2015000297,7,1,1,3,1,23,20,35,3.5,9,5,5
2015004415,2015,2015001946,2015000297,7,1,1,3,1,20,23,49,3.5,9,7,7
2015004416,2015,2015001946,2015000297,7,1,1,3,1,23,20,56,3.5,16,8,8
2015004417,2015,2015001946,2015000297,7,1,1,3,1,20,23,70,3.5,16,10,10
2015004444,2015,2015001961,2015000300,1,1,4,4,3,23,5,10,2.0,14,10,10
2015004445,2015,2015001961,2015000300,1,1,4,4,3,5,23,10,2.0,15,10,10
2015004446,2015,2015001962,2015000300,2,1,4,5,3,23,18,10,2.0,7,10,10
2015004447,2015,2015001962,2015000300,2,1,3,5,3,18,23,10,2.0,-8,10,10
2015004448,2015,2015001962,2015000300,2,1,3,5,3,23,18,10,2.0,-8,10,10
2015004449,2015,2015001962,2015000300,2,1,3,5,3,18,23,15,2.0,16,15,15
2015004450,2015,2015001962,2015000300,2,1,3,5,3,23,18,15,2.0,17,15,15
2015004451,2015,2015001962,2015000300,2,1,3,5,3,18,23,15,2.0,17,15,15
2015004452,2015,2015001963,2015000300,3,1,4,5,3,23,18,10,2.0,7,10,10
2015004453,2015,2015001963,2015000300,3,1,3,3,6,23,20,30,10.0,9,30,30
2015004454,2015,2015001963,2015000300,3,1,3,3,6,20,23,30,10.0,9,30,30
2015004455,2015,2015001963,2015000300,3,1,3,5,3,23,18,25,2.0,17,25,25
2015004456,2015,2015001963,2015000300,3,1,3,5,3,18,23,20,2.0,18,20,20
2015004457,2015,2015001963,2015000300,3,1,3,5,3,18,23,9,2.0,19,9,9
2015004458,2015,2015001964,2015000300,4,1,3,1,5,23,1,30,8.0,10,30,30
2015004459,2015,2015001964,2015000300,4,1,3,1,5,1,23,30,8.0,18,30,30
2015004460,2015,2015001965,2015000300,5,1,3,1,5,23,1,30,8.0,9,30,30
2015004461,2015,2015001965,2015000300,5,1,3,1,5,1,23,30,8.0,20,30,30
2015004462,2015,2015001966,2015000300,6,1,3,1,5,23,1,30,8.0,9,30,30
2015004463,2015,2015001966,2015000300,6,1,3,1,5,1,23,25,8.0,19,25,25
2015004464,2015,2015001967,2015000300,7,1,3,1,5,23,1,25,8.0,9,25,25
2015004465,2015,2015001967,2015000300,7,1,3,1,5,1,23,30,8.0,17,30,30
2015004466,2015,2015001967,2015000300,7,1,4,7,11,23,11,120,119.0,18,120,120
2015004735,2015,2015002087,2015000318,1,1,3,4,4,23,4,5,3.0,13,5,5
2015004736,2015,2015002087,2015000318,1,1,3,5,2,4,22,5,1.0,13,5,5
2015004737,2015,2015002087,2015000318,1,1,3,5,2,22,23,5,1.0,13,5,5
2015004738,2015,2015002087,2015000318,1,1,3,5,2,23,17,10,1.0,21,10,10
2015004739,2015,2015002087,2015000318,1,1,3,5,2,17,23,10,1.0,21,10,10
2015004740,2015,2015002089,2015000318,3,1,3,4,2,23,5,10,1.0,14,10,10
2015004741,2015,2015002089,2015000318,3,1,3,4,2,5,23,10,1.0,14,10,10
2015004742,2015,2015002089,2015000318,3,1,3,7,6,23,12,18,13.0,20,19,18
2015004743,2015,2015002089,2015000318,3,1,3,7,6,12,23,15,13.0,23,15,15
2015004744,2015,2015002090,2015000318,4,1,3,6,2,23,6,10,1.0,12,10,10
2015004745,2015,2015002090,2015000318,4,1,3,6,2,6,8,10,1.0,13,20,10
2015004746,2015,2015002090,2015000318,4,1,3,6,2,8,23,10,1.0,13,10,10
2015004747,2015,2015002090,2015000318,4,1,3,6,2,23,8,10,1.0,16,10,10
2015004748,2015,2015002090,2015000318,4,1,3,6,2,8,23,10,1.0,17,10,10
2015004749,2015,2015002091,2015000318,5,1,3,3,2,23,20,6,1.0,16,6,6
2015004750,2015,2015002091,2015000318,5,1,3,3,2,20,17,10,1.5,16,10,10
2015004751,2015,2015002091,2015000318,5,1,3,5,2,17,23,10,1.5,17,10,10
2015004752,2015,2015002093,2015000318,7,1,3,4,2,23,5,10,1.0,16,15,10
2015004753,2015,2015002093,2015000318,7,1,3,4,2,5,23,10,1.0,17,10,10
2015005045,2015,2015002234,2015000339,1,1,3,5,1,23,21,3,0.5,7,3,3
2015005046,2015,2015002234,2015000339,1,1,3,6,6,21,1,80,10.0,7,82,80
2015005047,2015,2015002234,2015000339,1,1,3,1,6,1,23,70,10.0,20,75,70
2015005048,2015,2015002235,2015000339,2,1,3,5,1,23,21,3,0.5,7,3,3
2015005049,2015,2015002235,2015000339,2,1,3,6,6,21,1,80,10.0,7,82,80
2015005050,2015,2015002235,2015000339,2,1,3,1,6,1,23,70,10.0,20,75,70
2015005051,2015,2015002236,2015000339,3,1,3,5,1,23,21,3,0.5,7,3,3
2015005052,2015,2015002236,2015000339,3,1,3,6,6,21,1,80,10.0,7,82,80
2015005053,2015,2015002236,2015000339,3,1,3,1,6,1,23,70,10.0,20,75,70
2015005054,2015,2015002237,2015000339,4,2,11,1,6,23,1,50,10.0,6,90,50
2015005055,2015,2015002237,2015000339,4,2,7,1,6,1,23,50,10.0,20,150,50
2015005056,2015,2015002238,2015000339,5,1,3,1,6,23,1,80,10.0,7,80,80
2015005057,2015,2015002238,2015000339,5,1,3,1,6,1,23,80,10.0,20,90,80
2015005058,2015,2015002239,2015000339,6,1,3,1,6,23,1,80,10.0,7,80,80
2015005059,2015,2015002239,2015000339,6,1,3,1,6,1,23,80,10.0,20,90,80
2015005060,2015,2015002240,2015000339,7,1,3,1,6,23,1,80,10.0,7,80,80
2015005061,2015,2015002240,2015000339,7,1,3,1,6,1,23,80,10.0,20,90,80
2015005114,2015,2015002269,2015000344,1,1,13,3,4,23,3,20,4.0,9,30,20
2015005115,2015,2015002269,2015000344,1,1,13,3,4,3,23,20,4.0,17,30,20
2015005116,2015,2015002270,2015000344,2,1,13,3,4,23,3,20,4.0,10,30,20
2015005117,2015,2015002270,2015000344,2,1,13,3,4,3,23,20,4.0,17,30,20
2015005118,2015,2015002271,2015000344,3,1,13,1,4,23,1,20,4.0,9,25,20
2015005119,2015,2015002271,2015000344,3,1,13,1,4,1,23,20,4.0,19,30,20
2015005120,2015,2015002272,2015000344,4,1,13,1,4,23,1,20,4.0,9,30,20
2015005121,2015,2015002272,2015000344,4,1,13,1,4,1,23,20,4.0,19,30,20
2015005122,2015,2015002273,2015000344,5,1,13,1,4,23,1,20,4.0,14,30,20
2015005123,2015,2015002273,2015000344,5,1,13,1,4,1,23,20,4.0,19,30,20
2015005124,2015,2015002274,2015000344,6,1,13,3,4,23,3,20,4.0,12,30,20
2015005125,2015,2015002274,2015000344,6,1,13,3,4,3,23,20,4.0,14,30,20
2015005126,2015,2015002275,2015000344,7,3,13,3,4,23,3,30,7.5,10,30,30
2015005127,2015,2015002275,2015000344,7,3,13,3,4,3,23,30,7.5,16,30,30
2015005128,2015,2015002278,2015000345,3,1,13,5,4,23,21,25,4.5,13,32,25
2015005129,2015,2015002278,2015000345,3,1,13,5,4,21,23,25,4.5,15,40,25
2015005130,2015,2015002279,2015000345,4,1,7,5,5,23,22,40,5.0,16,55,40
2015005131,2015,2015002279,2015000345,4,1,7,7,5,10,23,40,5.0,19,55,40
2015005132,2015,2015002282,2015000345,7,1,1,6,1,23,6,105,3.5,14,20,15
2015005133,2015,2015002282,2015000345,7,1,1,6,1,6,23,140,3.5,15,30,20
2015005134,2015,2015002284,2015000346,2,3,13,7,5,23,12,50,9.0,18,95,50
2015005135,2015,2015002284,2015000346,2,3,13,7,5,12,23,50,9.0,22,90,50
2015005136,2015,2015002285,2015000346,3,3,4,7,6,23,11,90,14.0,18,160,90
2015005137,2015,2015002285,2015000346,3,3,13,7,6,11,23,90,14.0,21,135,90
2015005138,2015,2015002287,2015000346,5,1,4,6,6,23,8,40,12.0,10,45,40
2015005139,2015,2015002287,2015000346,5,1,7,6,6,8,23,60,12.0,15,75,60
2015005140,2015,2015002288,2015000346,6,2,13,7,5,23,10,40,8.0,16,80,40
2015005141,2015,2015002288,2015000346,6,2,13,7,5,10,23,40,8.0,18,105,40
2015005142,2015,2015002290,2015000347,1,1,7,7,6,23,12,60,12.0,18,75,60
2015005143,2015,2015002290,2015000347,1,1,7,7,6,12,23,60,12.0,20,90,60
2015005144,2015,2015002291,2015000347,2,1,7,7,6,23,12,60,12.0,17,75,60
2015005145,2015,2015002291,2015000347,2,1,7,7,6,12,23,60,12.0,22,60,60
2015005146,2015,2015002292,2015000347,3,1,4,7,7,23,9,60,15.0,12,90,60
2015005147,2015,2015002292,2015000347,3,1,4,7,7,9,23,60,15.0,15,60,60
2015005148,2015,2015002294,2015000347,5,1,4,6,6,23,8,40,12.0,10,40,40
2015005149,2015,2015002294,2015000347,5,1,7,6,6,8,23,60,12.0,15,75,60
2015005150,2015,2015002296,2015000347,7,1,1,4,1,23,4,105,3.5,14,15,15
2015005151,2015,2015002296,2015000347,7,1,1,4,1,4,23,105,3.5,15,15,15
2015005152,2015,2015002297,2015000348,1,2,13,1,5,23,1,45,9.0,8,60,45
2015005153,2015,2015002297,2015000348,1,2,13,1,5,1,23,45,9.0,17,60,45
2015005154,2015,2015002298,2015000348,2,2,13,1,5,23,1,45,9.0,8,60,45
2015005155,2015,2015002298,2015000348,2,2,13,1,5,1,23,45,9.0,17,60,45
2015005156,2015,2015002299,2015000348,3,2,13,1,5,23,1,45,9.0,8,60,45
2015005157,2015,2015002299,2015000348,3,2,13,1,5,1,23,45,9.0,17,60,45
2015005158,2015,2015002300,2015000348,4,1,13,7,5,23,12,20,6.0,15,35,20
2015005159,2015,2015002300,2015000348,4,2,13,7,5,12,23,25,6.5,17,45,25
2015005160,2015,2015002301,2015000348,5,1,3,6,6,23,8,40,12.0,10,45,40
2015005161,2015,2015002301,2015000348,5,1,7,7,5,8,12,40,6.0,15,45,40
2015005162,2015,2015002301,2015000348,5,2,3,7,7,12,23,60,18.0,23,60,60
2015005163,2015,2015002302,2015000348,6,3,11,7,6,23,12,50,12.0,11,75,50
2015005164,2015,2015002302,2015000348,6,3,13,7,6,12,23,50,12.0,17,90,50
2015005165,2015,2015002303,2015000348,7,1,3,1,6,23,1,30,10.0,8,40,30
2015005166,2015,2015002303,2015000348,7,1,3,1,6,1,23,40,10.0,17,45,40
2015005261,2015,2015002346,2015000357,1,1,7,1,5,23,1,45,8.0,16,60,45
2015005262,2015,2015002346,2015000357,1,1,7,1,5,1,23,45,8.0,22,60,45
2015005263,2015,2015002348,2015000357,3,3,11,3,5,23,3,45,7.5,8,75,45
2015005264,2015,2015002348,2015000357,3,3,11,3,5,3,23,45,7.5,17,75,45
2015005265,2015,2015002348,2015000357,3,1,4,7,4,23,11,10,4.0,23,15,10
2015005266,2015,2015002349,2015000357,4,1,4,7,4,11,23,10,4.0,2,15,10
2015005267,2015,2015002349,2015000357,4,1,7,1,5,23,1,45,8.0,11,60,45
2015005268,2015,2015002349,2015000357,4,1,7,1,5,1,23,45,8.0,15,60,45
2015005269,2015,2015002350,2015000357,5,1,4,4,3,23,4,10,2.0,16,20,10
2015005270,2015,2015002350,2015000357,5,1,4,4,3,4,23,10,2.0,17,10,10
2015005271,2015,2015002351,2015000357,6,1,7,7,5,23,10,50,8.0,12,90,50
2015005272,2015,2015002351,2015000357,6,1,7,7,5,10,23,50,8.0,21,60,50
2015005273,2015,2015002352,2015000357,7,3,7,1,5,23,1,55,13.25,16,60,55
2015005274,2015,2015002352,2015000357,7,3,7,1,5,1,23,55,11.5,20,60,55
2015005275,2015,2015002353,2015000358,1,1,3,1,2,23,1,5,1.0,8,5,5
2015005276,2015,2015002353,2015000358,1,1,3,1,2,1,23,5,1.0,19,5,5
2015005277,2015,2015002354,2015000358,2,1,3,1,2,23,1,5,1.0,8,5,5
2015005278,2015,2015002354,2015000358,2,1,3,1,2,1,23,5,1.0,19,5,5
2015005279,2015,2015002355,2015000358,3,1,3,1,2,23,1,5,1.0,8,5,5
2015005280,2015,2015002355,2015000358,3,1,3,1,2,1,23,5,1.0,17,5,5
2015005281,2015,2015002355,2015000358,3,3,10,7,7,23,10,80,20.0,17,90,80
2015005282,2015,2015002355,2015000358,3,3,10,7,7,10,23,80,20.0,21,90,80
2015005283,2015,2015002355,2015000358,3,1,3,7,4,23,11,10,4.0,23,15,10
2015005284,2015,2015002356,2015000358,4,1,3,7,4,11,23,10,4.0,2,15,10
2015005285,2015,2015002357,2015000358,5,1,3,4,3,23,4,10,2.0,16,20,10
2015005286,2015,2015002357,2015000358,5,1,3,4,3,4,23,10,2.0,17,10,10
2015005287,2015,2015002359,2015000358,7,2,3,7,4,23,12,25,7.5,20,30,25
2015005288,2015,2015002359,2015000358,7,2,3,7,4,12,23,25,7.5,23,30,25
2015005371,2015,2015002395,2015000364,1,1,7,3,5,23,3,25,7.0,8,40,25
2015005372,2015,2015002395,2015000364,1,1,7,3,5,3,23,25,7.0,16,60,25
